dataset_id,isolate_id,antibiotic,mic_raw,mic_numeric,mic_operator,unit,ast_method,medium,incubation,breakpoint_standard,breakpoint_version,susceptibility_original,susceptibility_recomputed,borderline_mic,phenotype_quality
HPGP_GLOBAL,CHI-126,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-127,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-127,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-001,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-001,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-002,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-002,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-004,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-004,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-005,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-005,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-009,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-009,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-010,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHN-010,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,COL-003,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,COL-003,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,COL-005,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
